	smiles
8222	CN(Cc1ccc(Cl)cc1)C(=O)[C@H]2CCCN2C(=O)Nc3ccc(F)cc3
8223	Clc1ccc2Oc3ccccc3C4(CCN(CCc5ccccc5)CC4)C(=O)c2c1
8224	CCOc1ccccc1c2ccc(c(F)c2)c3nc4ccc(F)cc4c(NCCCC(=O)O)c3C#N
8225	COc1ccc(cc1)N(CC(=O)Nc2cc(OC)ccc2OC)S(=O)(=O)c3ccc(C)cc3
8226	Fc1ccc(cc1)C(Cl)Cn2ncc3c(NCc4ccccc4Cl)ncnc23
8227	CC(C)Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3occc3
8228	CC(NC(=O)c1noc2CCCCCc12)c3ccccc3
8229	OC(CCC(=C)C1COC2(CCCC2)OO1)c3cccc4ccccc34
8230	CCS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12
8231	Cc1ccc(C)c(c1)N2CCN(CC2)C(=O)c3cccn3c4nnc(s4)N5CCCCC5
8232	Clc1ccc(C=NNc2ccccn2)c(Cl)c1
8233	NCCCc1c2CN3C(=O)c4ccccc4C=C3c2nc5ccccc15
8234	COCCOc1cncc(c1)c2cc3c(ccc4c5C(=O)NCCc5[nH]c34)cn2
8235	Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3)c2
8236	O=C(COC(=O)c1cc(cs1)S(=O)(=O)N2CCOCC2)c3ccccc3
8237	CC1=C(C)c2ccc(OCc3cccc(c3)C#N)cc2OC1=O
8238	CONC(=O)CC1C(=O)N(Cc2ccc(Br)cc2F)C(=O)c3ccccc13
8239	CCCCCCC(=O)CCC[C@]12O[C@H](C(=O)O)[C@@](O)(C(=O)O)[C@](O1)([C@H](OC(=O)CC[C@@H](C)C[C@@H](C)CC)[C@H]2O)C(=O)O
8240	CCCCCCSC1=C(C#N)C(CC(=O)N1)c2ccc(O)cc2
8241	CCCCCC1(NC(=O)N(C)C1=O)c2ccccc2
8242	CC(C(=O)NCc1ccc(nc1N(Cc2ccc(Cl)cc2)S(=O)(=O)c3ccc(F)cc3)C(F)(F)F)c4ccc(NS(=O)(=O)C)c(F)c4
8243	CCOC(=O)C1CCN(CC1)C(=O)Cn2ncc3c4ccccc4nc3c2O
8244	CCC1=CC2CC(C1)c3c(N)c4c(Cl)cc(Cl)cc4nc3C2
8245	CC(=CCC\C(=C\CC\C(=C\CC\C(=C\C(=O)NCCc1cn(CCCNC(=N)N)c[n+]1C)\C)\C)\C)C
8246	CC(CNC(=O)C1=C(C)OC(=O)C=C1C)NC(=O)C2=C(C)OC(=O)C=C2C
8247	CCCN1C(=S)Nc2cc(ccc2C1=O)C(=O)N3CCN(CC3)C(=O)OCC
8248	Cn1cc(cn1)C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc5C(=O)NNC=C2c35
8249	Clc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1
8250	COCc1cc(C)nc(SCC(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)c1C#N
8251	CCOC(=O)c1cnc2c(cnn2CC(Cl)COc3ccccc3)c1N4CCCC4
8252	CC(=O)Nc1cc(ccn1)c2c(nc(SCCC(=O)N3CCOCC3)n2CCCO)c4ccc(F)cc4
8253	NC(=NS(=O)(=O)c1ccc(NC(=O)c2ccc(CCl)cc2)cc1)N
8254	Nc1cccc(Cl)c1Oc2ccccc2CC(=O)O
8255	COc1cc2CCN(Cc2cc1OC)C(=O)CNS(=O)(=O)c3ccc(C)c(C)c3
8256	O=C1C(=O)c2c(nc3ncccn23)c4ccccc14
8257	C[C@H](N=C(O)[C@H]1C[C@@H]2C[C@@H]2N1C(=O)Cn3nc(C(=N)O)c4cc(C)nc(C)c34)c5cccc(Cl)c5F
8258	Cc1cc2c(N)nc(N)nc2cc1c3cc(N)cc(c3)[N+]#[C-]
8259	Cl.N#CC(NCc1ccccc1)c2occc2
8260	COc1cc2cncc(Cc3ccc4oc(nc4c3)c5cccc(CO)c5)c2cc1OC
8261	OC(=O)c1cccc(NC(=O)CSc2nncc3ccccc23)c1
8262	CCC(C)N(C)C(=O)c1cc(C)nc(NC(=O)[C@H]2CCC(=O)N2C3CCN(Cc4ccc(Cl)c(C)c4)CC3)c1
8263	Cc1nc(CN2CCN(CC2)C(=O)c3c(C)onc3C)cs1
8264	CNC(=O)c1cc(c2ccc3c(ccc4ccccc34)c2)n(n1)c5ccc(NC(=O)CCN)cc5
8265	COc1ccc(cc1F)C(=O)CCC(=O)N(Cc2ccc(cc2)c3ccc(CNCCc4ccc(cc4)S(=O)(=O)C)cn3)C5CCN(Cc6ccccc6)CC5
8266	Nc1nc(c(F)s1)c2cccc(c2F)C(F)(F)F
8267	CCOC(=O)CCCN(CCc1ccc(Br)cc1)Cc2ccc(OC)c(O)c2
8268	FC(F)(F)c1ccc(cc1)\N=C\2/c3ccoc3\C(=N/c4ccc(cc4)C(F)(F)F)\c5ccccc25
8269	COc1ccc(CC(=O)N\N=C(/C)\c2cccnc2)cc1OC
8270	COC(=O)C1CCN(CC1)\C(=N/O)\c2ccc(C)nc2OCc3ccncc3
8271	COc1ccc(cc1N)C(=O)c2ccc(OC)c(N)c2
8272	Oc1ccc(\C=N\Nc2nccnc2Cl)c(O)c1
8273	CC1(C)CC(=O)C2=C(C1)N(C3CCCCC3)C(=O)C2(O)C(F)(F)F
8274	Cc1ccc(Oc2cc(C(O)CC3CCCCN3)c4cc(Cl)ccc4n2)cc1
8275	CCC(C)NC(=O)N1CCCn2cnc(CO)c2C1
8276	CC(C)n1cc(C(=O)c2cncc(NC(=O)COc3ccccc3C#N)c2)c4cncnc14
8277	CCN(CC)C(=O)[C@]1(C[C@H]1C(N)C(=O)O)c2ccccc2
8278	CN1C(=S)SC(\[N+](=C\c2ccc(Cl)cc2)\[O-])C1(C)C
8279	CC(C)S(=O)(=O)c1csc(C(=O)NN)c1n2cccc2
8280	CCOC(=O)c1c(C)cc2C=NN(C(=O)c2c1C)c3ccc(O)cc3
8281	CC1N(Cc2cccnc2)CCn3c(CN4CCN(C)CC4)cnc13
8282	Cl.COc1cc2CCC(Cc2cc1OC)NCCCl
8283	CN1CC1
8284	Cc1cc(O)nc2c1cnn2Cc3ccccc3
8285	Cc1ccccc1N(C(C(=O)NC2CCCCC2)c3ccc(F)cc3)C(=O)Cc4ccsc4
8286	O=C1CSC(=N1)N\N=C/CSc2ccccc2
8287	COc1ccc(NC(=S)c2ccoc2C)cc1OCC=C
8288	C=CCOc1ccc(\C=C\C(=O)OCC(=O)N2CCC(=N2)c3ccccc3)cc1
8289	O=C(N1CCOC2CNCC[C@@H]12)c3ccccc3
8290	FC(F)(F)Oc1cccc(CNc2nnnn2c3cccc(Cl)c3Cl)c1
8291	OC[C@H]1O[C@@H](Oc2ccc3[C@@H]4Oc5cc6OCOc6cc5[C@@H]4COc3c2)[C@H](O)[C@@H](O)[C@@H]1O
8292	CC(C)[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)C
8293	CCc1cc(NCc2ccccn2)c(O)nc1C
8294	Cl.Cl.NCCCCNc1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
8295	Oc1ccccc1\C=C\C(=O)c2ccc(cc2)N3C(=O)c4ccccc4N=C3c5occc5
8296	Cc1ccccc1n2c(C)nnc2C3CCN(CC3)c4ccccn4
8297	COc1ccc(cc1OC)C2=NN(CCCCNCC(O)c3ccc(O)c(NC=O)c3)C(=O)C4CCCCC24
8298	COc1ccc2oc(C(=O)N3CCN(CC3)c4ncccn4)c(C)c2c1
8299	CC(O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)[N+](=O)[O-])NC(=O)CCCN=C(N)N)C(=O)N[C@H](CO)C2CCCCC2
8300	COc1ccc(CCNC(=O)CSC2=NS(=O)(=O)c3cc(Cl)ccc3N2)cc1OC
8301	CCCc1ccc(N)cc1
8302	CCOC(=O)C1OC1C(=O)N(CC(=O)N)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)Cc2ccccc2
8303	CC(=O)OCCn1cc(nn1)C(=O)Nc2ccc(cc2)c3cn(CCOC(=O)C)nn3
8304	C[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(CC1(C)C)c2ccccc2Cl)C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4
8305	OC1=CN=C(NC1=O)c2cccc(c2)c3ccccc3
8306	CCc1ccccc1NC(=O)Oc2ccc3N(C)[C@@H]4[C@@](C)(CC[N+]4(C)[O-])c3c2
8307	CCCN(c1ccccc1C(=O)O)S(=O)(=O)c2ccc3N(C)C(=O)N(C)c3c2
8308	CC(Oc1cc(Cl)cc(Cl)c1)C(=O)NCCOCC(=O)N
8309	CC(=O)OC[C@]12CCC(=C[C@H]1O[C@@H]3[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@]2(C)[C@]34CO4)C
8310	O=C1N2CCCCCC2=Nc3cc(sc13)c4ccccc4
8311	COc1cc(ccc1C(C)(C)C)C(=O)N2[C@H]([C@H](CO)C[C@@]2(CC(C)C)C(=O)O)c3nccs3
8312	OC(=O)C12C3C4C1C5C2C3C4(Br)C56OCCO6
8313	COc1cc2c(cc1Br)c3cc4C(=CC(=O)Oc4cc3OC2(C)C)O
8314	Nc1nc(cn2nc(nc12)c3occc3)C(=O)NCCc4ccc(O)cc4
8315	CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O
8316	CC(=O)N[C@@H]1[C@@H](O)C[C@@](Oc2ccc(cc2C(F)F)n3cc(COc4c(Cl)cccc4Cl)nn3)(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O
8317	COc1cccc(CN2C=CC(=CC2=O)C(=O)NCC3=CN(c4ccccc4)c5cc(Cl)ccc5C3=O)c1
8318	CC1=CN([C@H]2C[C@H](NC(=O)CC3CCC4(CC3)OOC5(OO4)C6CC7CC(CC5C7)C6)[C@@H](CO[Si](c8ccccc8)(c9ccccc9)C(C)(C)C)O2)C(=O)NC1=O
8319	CC1CCCN(C1)C(=O)c2ccc(Nc3ccc(Cl)cc3)cc2
8320	CCc1c(C)sc(NC(=O)c2cccc(Cl)c2)c1C(=O)OC
8321	CC(C)C(=O)Oc1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(C(C)C)n(Cc4ccccc4)c2c1
8322	COc1ccc(cc1NS(=O)(=O)c2ccc(cc2)N3CCCC3=O)N4C[C@@H](C)N[C@@H](C)C4
8323	COc1ccc(cc1)C(=O)c2ccc[nH]2
8324	CCOc1ccc(CCNC(=O)c2cc(ccc2N3CCOCC3)[N+](=O)[O-])cc1OCC
8325	Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc4ccc(CN5CCOCC5)cc4
8326	Cc1cccc(n1)c2nn3CCCc3c2c4ccc(F)cc4
8327	CCC1(CC)COP(=O)(OCC(Cl)CCl)OC1
8328	OC1Cc2c(CC1N3CCC(CC3)c4ccccc4)cccc2NC(=O)C(F)(F)F
8329	Cl.Cl.OCCN1CCN(CC1)C2=Nc3ccccc3CC=C2c4ccc(F)cc4
8330	CC1(C)Oc2ccc3C(=CC(=O)Oc3c2[C@@H](OC(=O)C45CCC(C)(C(=O)O4)C5(C)C)[C@H]1OC(=O)C67CCC(C)(C(=O)O6)C7(C)C)c8ccccc8
8331	FC(F)(F)c1ccccc1c2cc(Cl)c3[nH]c(nc3c2)C4=NOC5(CCCCC5)C4
8332	BrC1=CN(CC2(CC(=C)C(=O)O2)c3ccc(cc3)c4ccccc4)C(=O)NC1=O
8333	Clc1ccc(Br)c(c1)S(=O)(=O)NCC2CCCO2
8334	CN1N=C(c2ccc(C)c(c2)S(=O)(=O)NCCO)c3ccccc3C1=O
8335	CCCCCCCC\C=C/CCCCCCCCNC(=O)Nc1ccccc1OC
8336	OCC(O)Cc1ccc(O)c(c1)c2cc(CC=C)ccc2O
8337	CC(=C)[C@@H]1Cc2cc3[C@@H]4Oc5cc(O)ccc5[C@]4(O)COc3cc2O1
8338	O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](Oc3ccc(O)cc3COC(=O)C4(O)C=CCCC4=O)[C@H](O)[C@H]1O
8339	Oc1ccc(cc1)n2nc3ccc(O)cc3c2C(F)(F)F
8340	CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)C(O)[C@H](Cc3ccccc3)NC(=O)[C@@H](NC(=O)OCc4ccccc4)C(C)C
8341	O=Cc1ccsc1c2ccccc2
8342	Nc1n[nH]c2cccc(c3ccc4N(CCOc4c3)C(=O)Nc5ccccc5)c12
8343	CC(C)Nc1[nH]c(C(=O)c2ccccc2)c(N)c1C(=S)Nc3ccccc3
8344	COc1cc(\C=N\NC(=O)N)ccc1OC(=O)c2ccc(C)cc2
8345	COc1ccccc1Oc2c(nc(nc2N(C)S(=O)(=O)c3ccc(cc3)C(C)C)C(F)(F)F)N(C)S(=O)(=O)c4ccc(cc4)C(C)C
8346	COP(=O)(OC)c1ccc2nc3c(O)n(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)c(cc3c2c1)c4ccccc4
8347	Cl.NC(=O)c1nn(c2ccc3OCOc3c2)c4c1CCc5ccc(NC(=O)CNCC6CC6)cc45
8348	[Cl-].CCN(CC)CCCOc1c(OC)ccc2c1cc3CCc4cc5OCOc5cc4c3[n+]2C
8349	COC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N12)\C=N\N(C)S(=O)(=O)c4ccc(C)cc4
8350	CCNC(=O)c1cc2c(Nc3ccncc3)ncnn2c1
8351	OC(=O)c1cc(n[nH]1)c2ccc(CC(C(=O)c3ccccc3)c4ccccc4)cc2
8352	CC(C)CC(C\C=C\1/CC(CO)(COC(=O)C(C)(C)C)OC1=O)CC(C)C
8353	O[C@@H]1CC[C@H](CC1)NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cccc(F)c5
8354	NCCC[C@@](N)(C(F)F)C(=O)O
8355	COc1ccc(c(O)c1)c2onc(C)c2c3ccc4OCCOc4c3
8356	OCCCCCNS(=O)(=O)c1ccc(cc1)c2ccc(Cl)cc2Cl
8357	COc1ccc(OC)c(c1)c2nnc(s2)N3CCNCC3
8358	C[C@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc3ccc(cc3)c4ccccc4)c5cccc(Cl)c5
8359	OC(C(O)C(=O)O)C(=O)O.Fc1cccc(CCC2=NC(=O)c3ccccc3N2CC(=O)N(CCN4CCCCC4)Cc5ccc(cc5)c6ccc(cc6)C(F)(F)F)c1F
8360	O=C1N2C(=Nc3ccccc13)C(=O)c4ccc(cc24)N5CCCC5
8361	CC(=O)N(CC=C)C1=NNC(S1)c2cccs2
8362	CCCCCCCCCCCCCC[N+](C)(C)Cc1cc(O)c2C(=O)c3c(O)cc(OC)cc3C(=O)c2c1
8363	CC(C)CNS(=O)(=O)c1ccc(CCC(=O)N2CCOCC2)cc1
8364	CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(NC(=O)C)cc3)c2c1
8365	CCOc1cc(cc2occc12)C(=O)N3CCN(C)CC3
8366	Clc1cccc(NNC(=O)c2cccnc2Cl)n1
8367	CCOc1ccccc1C(=O)Nc2cnn(Cc3ccc(F)cc3)c2
8368	O=S1(=O)COc2ccccc2c3ncncc13
8369	COC(C)(C)[C@H](O)CC\C(=C\COc1ccc2C=CC(=O)Oc2c1)\C
8370	CC(C)C1(OC(=O)NC1=O)C2=CC=C(NC2=O)c3ccc4c(ccn4C)c3
8371	[I-].C[n+]1ccccc1\C=C\c2ccc3OCOc3c2
8372	CCC\C=C/CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
8373	COC(=O)c1cc(OC)c(OC)cc1NC(=O)CCN2C(=O)C3CCCCC3C2=O
8374	NS(=O)(=O)NC(=N)CCCOc1cccc(CN2CCCCC2)c1
8375	COCCOCn1cc(CCN)nc1C(=O)CC(c2ccccc2)c3ccccc3
8376	Cc1sc2nc(SCC(=O)N3CCCC3)nc(O)c2c1C
8377	Nc1nc2CCCCc2c(c3ccc(Br)s3)c1C#N
8378	CN(C)CCC1(CCN(CC1)c2c(Cl)cncc2c3ccc4N(C)S(=O)(=O)Cc4c3)C#N.OC(=O)C(F)(F)F
8379	CC(=C)CSc1nnc(c2ccccc2)n1N
8380	CC(=O)CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CS)C(=O)N
8381	Cl.CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1
8382	[I-].Cc1c2cc[n+](C)cc2c(C)c3c4cc(OCC(F)(F)F)ccc4[nH]c13
8383	O=S(=O)(Nc1ccc(cc1)c2oc3ccc(NS(=O)(=O)c4ccccc4)cc3n2)c5ccccc5
8384	Cl.COc1cc(CN2c3ccccc3C(=O)c4cc(NC(=O)C(N)C(C)C)ccc24)cc(OC)c1
8385	COc1ccc2c3c([C@@H](CO)NCC34CN(Cc5ccc(cc5)c6ccccn6)C4)n(C)c2c1
8386	CC(C)n1cnc2CCN(Cc3ccccc3)C(C(=O)NCCC#N)c12.OC(=O)C(F)(F)F
8387	CN(c1ccccc1C)S(=O)(=O)c2nnc(NC(=O)c3cccc(C)c3)s2
8388	COc1ccc2C(=CC(=O)Oc2c1)COC(=O)c3cccc(c3)S(=O)(=O)NCC(C)C
8389	Cc1cccc(CCNc2c(nn(c3ccccc3)[n+]2[O-])[N+](=O)[O-])c1
8390	OC(CC(F)(F)F)(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c2ccccc2)C(F)(F)F
8391	CCN1CCN(CC1)c2cc(C)c3cc(NC(=O)c4cccnc4Cl)ccc3n2
8392	COc1ccc(cc1COc2ccc(NC(=O)C)cc2)C3Nc4ccc(NC(=O)COC(=O)C)cc4C(=O)N3Cc5ccccc5
8393	COc1ccc(cc1OC)C(=O)NNc2ccccc2
8394	COc1cccc(NC(=O)CN(C)C(=O)C2CN(CCc3ccc(OC)c(OC)c3)C(=O)C2)c1
8395	CN1C(=O)c2c(C1=O)c3c4ccccc4n(CC(O)CO)c3c5cc6ccccc6cc25
8396	CCOc1ccc(cc1)N(CC)S(=O)(=O)N2CCCC(C2)C(=O)Nc3ccc(OC)c(Cl)c3
8397	C[S+]([O-])c1nc(c2ccc(F)cc2)c([nH]1)c3ccnc(NC4CCCCC4)c3
8398	Cc1ccc2nc(Cl)c(\C=C\C(=O)c3sccc3Cl)cc2c1
8399	CC(=O)n1nc(cc1Cl)c2nc3ccccc3nc2Cl
8400	CN(CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3)Cc4ccc5c(Cc6ccccc56)c4
8401	O[C@H]1CCN(C1)c2ncc(cc2c3ccc[nH]3)C(=O)Nc4ccc(SC(F)(F)F)cc4
8402	COc1ccc(OC)c(NC(=O)CSc2ccc3nncn3n2)c1
8403	O=C(Oc1ccc(\C=C/2\C(=O)Oc3ccccc23)cc1)c4ccccc4
8404	C[C@](CCC=O)(C=C)\C=C\c1ccc(O)cc1
8405	CSc1cnc2ccccc2c1SC3=CNc4ccccc4C3=O
8406	COc1ccc(Cl)cc1N=C(S)Nc2ccccc2F
8407	COc1c(CNC(c2ccccc2)c3nccn3C)c(C)nn1C
8408	O=C1N(CCCCN2CCn3c(C2)cc4ccccc34)C(=O)c5ccccc15
8409	Cc1cncn1CCCN\C(=C/[N+](=O)[O-])\Nc2ccc(Cl)cc2
8410	CCOC(=O)c1c2CCC3=C(OC(=O)C(=C3)C(=O)OC)c2c(C)n1Cc4ccccc4
8411	CCCC(N)Cc1ccccc1
8412	COc1cc(C)ccc1Oc2nc(C)ccc2\C(=N\O)\N3CCN(CC3)c4ccccc4
8413	COc1ccccc1\C=C/2\SC(=S)N(CCC(=O)Nc3ccc(O)cc3)C2=O
8414	COC(=O)c1sc(nc1C#N)c2ccc(Cl)cc2
8415	COc1ccc2oc(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c(CCNC(=O)C)c2c1
8416	C(COc1ncnc2ccccc12)CN3CCCCC3
8417	CC1=C(c2ccc(F)cc2)S(=O)(=O)N=C1NCc3ccccc3Cl
8418	CC(C)C1CC(CCC1[S+](C)[O-])c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2
8419	CCN([C@@H]1CC[C@H](CC1)N(C)C)c2cc(OC)cc(C(=NCc3c(C)cc(C)nc3O)O)c2C
8420	N\C(=N/CCCC(=O)O)\c1ccc(cc1)N=[N+]=[N-]
8421	NC(=O)c1ccc(SCC(=O)OCC(=O)NCc2occc2)c(c1)[N+](=O)[O-]
8422	Cc1nc2cnccc2n1CC3CCN(CC3)C(=O)OCC4(CC4)c5ccccc5
8423	CCC1=NN(C(C)C(=O)NCCN2CCN(CC2)c3cccc(C)c3C)C(=O)c4cc5occc5n14
8424	CCc1ccc(cc1)C(=O)Nc2ccc(CC3CC(=O)NC3=O)cc2
8425	COc1cc(cc(OC)c1OC(=O)CCCN)[C@H]2[C@@H]3[C@H](COC3=O)Cc4cc5OCOc5cc24
8426	Cl.CCCCCCCCOc1ccc(cc1)C(=O)OC[C@H]2O[C@@H]3[C@H](OC4=NC(=N)C=CN34)[C@@H]2OC(=O)c5ccc(OCCCCCCCC)cc5
8427	COC(=O)[C@H](NC(=O)c1cc(COc2ccc3sc(C)nc3c2)on1)c4ccccc4
8428	[O-][n+]1ccc2ccccc2c1
8429	CCCCN(Cc1ccccc1)S(=O)(=O)c2cc(Br)cc3CC(C)N(C(=O)C)c23
8430	[Na+].[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)C(NC(=O)C4CCC(O4)C(=O)[O-])c5ccccc5)C3=O)C(=O)[O-]
8431	CC(C)N1CCN(CC1)c2cc(ncn2)c3n[nH]c4ccc(cc34)c5cccs5
8432	COc1ccc(cc1)C(=O)N2CCCCC2c3onc(c3)C(=O)Nc4ccc(OC)cc4C
8433	COC(=O)c1cc(Cl)nc(Oc2ccc3CCCN(c3c2)S(=O)(=O)c4ccc(Cl)cc4)c1
8434	COc1ccc2N(CCN3CCN(CC3)NCc4ccccc4C(F)(F)F)C(=O)C(=O)c2c1
8435	COCc1ccc(Nc2cncnc2)c(n1)C(=O)Nc3cc(nn3CCO)c4ccccn4
8436	Cc1ccc(cc1C)C(=O)COCc2ccc(cc2)N3C(=O)C4CC=CCC4C3=O
8437	COc1cc(C[C@H](C)\C=C\c2ccc(O)c(OC)c2)ccc1O
8438	C[C@H](N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3c(NS(=O)(=O)Cc4ccccc4)cccc3C1=O)C(=O)O
8439	COc1ccccc1C(=O)NCC(=O)OC(C)C(=O)NC(=O)NC2CCCCC2
8440	CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)[C@@]34CC[C@@](CC3)(CC4)C(=O)N(C)CC(=O)OC
8441	CC1CCCN(Cc2c(O)ccc3C(=O)C(=C(Oc23)C(F)(F)F)Oc4ccc(cc4)C(C)(C)C)C1
8442	CC1=NN(CC(=O)c2ccccc2)C(=O)c3nn(c(C)c13)c4ccccc4F
8443	CN1c2ccccc2c3c4c1cccc4c5ccccc5[n+]3C
8444	CNc1nc(c2ccccc2)c(s1)C(=O)c3ccc(Cl)cc3
8445	N#Cc1ccc2C=C(CCc2c1)c3cccnc3
8446	CCN(CCCCc1cn(c2ccc(F)cc2)c3ccccc13)Cc4cccc(OC)c4
8447	COc1ccc(cc1)n2ncc3c2ncn4nc(COc5ccc(Cl)cc5)nc34
8448	COc1ccc(cc1)c2nc(NC(=O)NCc3ccccc3)sc2c4ccc(OC)cc4
8449	COc1cc(O)cc(O)c1C(=O)\C=C\c2ccc(C)cc2
8450	CCCn1nnnc1SCC(=O)N2CCOCC2
8451	CN(C)C[C@@H]1C[C@@H]2CN(CC[C@@H]2N1C(=O)C)C(=O)Cc3cccs3
8452	COc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-]
8453	CC[C@@H]1Cc2cc(O)ccc2C3=C1c4ccc(O)cc4CC3
8454	NC(=O)n1ccc2ccc(nc12)c3ccc(F)cc3
8455	CCCCCCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(=O)C)[C@@H](N)C1
8456	Cc1sc(cc1CC(=O)O)C(=O)Nc2ccc3ccccc3c2
8457	CC(C)(C)c1ccc(NC(=O)C2CCCN(C2)c3cnccn3)cc1
8458	Fc1c(ccc2ccccc12)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)Nc5ccncc5
8459	[Br-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OCCCOc6ccc(Cl)cc6
8460	CCN1N=C(C(=O)OCC(=O)c2c[nH]c3ccccc23)c4ccccc4C1=O
8461	Cc1ccc(nc1)N2C(O)c3ccccc3C2=O
8462	COC1=CC=CC(=CC1=O)CCc2cc(OC)c(OC)c(OC)c2
8463	COc1cc(ccc1OCCN2CCCCC2)c3oc4ncnc(NC[C@@H]5CCCO5)c4c3c6ccccc6
8464	COCCN(C(=O)COC(=O)c1sccc1C)C2=C(N)N(Cc3ccccc3)C(=O)NC2=O
8465	COc1cc(ccc1C(C)(C)CO)c2cc3c(c[nH]c3cc2Cl)C(=NS(=O)(=O)C)O
8466	Clc1ccc(NC(=O)c2ccccc2Sc3ccc4c(\C=C\c5ccccn5)n[nH]c4c3)cn1
8467	CCN=C(O)N1CCN(CC1)c2ccc(N=C3NC(=NC=C3F)Nc4ccc(cc4OC)N5CCN(CC5)C(=O)C)c(OC)c2
8468	Clc1ccc(NC(=S)NS(=O)(=O)c2cccc3snnc23)cc1
8469	OC1C(NC(=O)N1Cc2ccccc2)c3ccccc3
8470	CC(CSC(=O)C)C(=O)N(CC(=O)O)C1CCS(=O)(=O)C1
8471	COC(=O)[C@H](Cc1ccc(cc1)C#Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)N=C(N)N
8472	Cl.CN1CCN(CC1)c2ccc3[nH]c(nc3c2)c4ccc5[nH]c(nc5c4)c6ccc(O)cc6
8473	CSCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)O
8474	COC(=O)C(O)(c1ccc(NC(=O)c2ccccc2)cc1)C(F)(F)F
8475	CCc1ccccc1NC(=O)CN(c2cccc(C)c2C)S(=O)(=O)C
8476	CCNc1n[n+]([O-])c2cc(OC)ccc2[n+]1[O-]
8477	C[C@H](C[C@@H]1CC[C@@H](O1)[C@@H](C)C(=O)N2CCN(CC3CCCO3)CC2)n4cc(nn4)C#CCNC(=O)Nc5cccc(C)c5
8478	COC(=O)[C@H](Cc1c[nH]cn1)NCc2ccccc2
8479	OC(CCCCc1ccccc1)\C=C\[C@H]2CCC\C(=C\C(=O)O)\C2
8480	CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c2cc(nc(c2)N(C)S(=O)(=O)C(C)C)N(C)C[C@H]3C[C@@H]3C
8481	COc1ccc(\C=C\2/CSC(=O)NC2=O)cc1
8482	NC(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)\C=C\c3cc(Cl)ccc3n4cnnn4)cc1
8483	CCOc1ccc(cc1OC)C2=C(O)C(=O)c3ccc(Cl)cc3O2
8484	CCn1nnc2CN(Cc3occc3)CC(COCC(=O)N(C)C)c12.OC(=O)C(F)(F)F
8485	CCCCCCCC1N=C(N)N=C(N)N1c2cccc(Cl)c2
8486	COc1cc(\C=C\CO)ccc1OCC(O)CNC(C)C.OC(=O)C(=O)O
